detector_id,detector_type,detector_status,detector_direction,detector_movement,location_name,atd_location_id,signal_id,created_date,modified_date,ip_comm_status,comm_status_datetime_utc,location_latitude,location_longitude,LOCATION
711,LOOP,INACTIVE,EASTBOUND,LEFT TURN, OLTORF ST / 1ST ST,LOC16-000720,145,,06/22/2021 08:00:00 PM +0000,,,,,POINT (-97.759621 30.242111)
3,VIDEO,OK - MINOR ISSUE,EASTBOUND,LEFT TURN, CONGRESS AVE / RADAM LN,LOC16-001770,361,,06/22/2023 09:08:00 PM +0000,,,,,POINT (-97.764824 30.221367)
712,VIDEO,OK,EASTBOUND,LEFT TURN, 1ST ST / ST ELMO RD,LOC16-001970,402,,06/21/2023 08:55:00 PM +0000,,,,,POINT (-97.772881 30.221043)
716,LOOP,INACTIVE,EASTBOUND,THRU / RIGHT TURN, OLTORF ST / 1ST ST,LOC16-000720,145,,06/22/2021 08:00:00 PM +0000,,,,,POINT (-97.759621 30.242111)
717,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / 1ST ST,LOC16-001980,404,,06/21/2023 04:06:00 PM +0000,,,,,POINT (-97.787819 30.197098)
720,LOOP,INACTIVE,NORTHBOUND,LEFT TURN, OLTORF ST / 1ST ST,LOC16-000720,145,,06/22/2021 08:01:00 PM +0000,,,,,POINT (-97.759621 30.242111)
4,LOOP,OK,NORTHBOUND,LEFT TURN, CONGRESS AVE / RADAM LN,LOC16-001770,361,,06/22/2023 09:08:00 PM +0000,,,,,POINT (-97.764824 30.221367)
5,LOOP,OK,NORTHBOUND,THRU / RIGHT TURN, CONGRESS AVE / RADAM LN,LOC16-001770,361,,06/22/2023 09:08:00 PM +0000,,,,,POINT (-97.764824 30.221367)
6,LOOP,OK,SOUTHBOUND,THRU / RIGHT TURN, CONGRESS AVE / RADAM LN,LOC16-001770,361,,06/22/2023 09:09:00 PM +0000,,,,,POINT (-97.764824 30.221367)
7,VIDEO,OK,EASTBOUND,LEFT TURN, 1ST ST / FLOURNOY DR,LOC16-001955,399,,06/22/2023 06:42:00 PM +0000,,,,,POINT (-97.783821 30.203835)
8,VIDEO,OK,EASTBOUND,LEFT TURN, LAMAR BLVD / TREADWELL ST,LOC16-000625,126,,06/12/2023 03:10:00 PM +0000,,,,,POINT (-97.76149 30.256052)
9,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, LAMAR BLVD / TREADWELL ST,LOC16-000625,126,,06/12/2023 03:10:00 PM +0000,,,,,POINT (-97.76149 30.256052)
10,VIDEO,OK,WESTBOUND,LEFT TURN, LAMAR BLVD / TREADWELL ST,LOC16-000625,126,,06/30/2023 08:17:00 PM +0000,,,,,POINT (-97.76149 30.256052)
11,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, 1ST ST / MARY ST,LOC16-000715,144,,06/21/2023 06:06:00 PM +0000,,,,,POINT (-97.75634 30.246565)
12,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, 1ST ST / CUMBERLAND RD,LOC16-000775,156,,06/19/2023 06:51:00 PM +0000,,,,,POINT (-97.7621 30.238203)
13,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, 1ST ST / ANNIE ST,LOC16-000985,199,,08/14/2023 06:51:00 PM +0000,,,,,POINT (-97.755821 30.247448)
723,LOOP,INACTIVE,NORTHBOUND,THRU / RIGHT TURN, OLTORF ST / 1ST ST,LOC16-000720,145,,06/22/2021 08:01:00 PM +0000,,,,,POINT (-97.759621 30.242111)
14,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, 1ST ST / MARY ST,LOC16-000715,144,,06/21/2023 06:06:00 PM +0000,,,,,POINT (-97.75634 30.246565)
15,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, 1ST ST / CUMBERLAND RD,LOC16-000775,156,,06/19/2023 06:52:00 PM +0000,,,,,POINT (-97.7621 30.238203)
724,LOOP,OK,NORTHBOUND,SETBACK, 1ST ST / POWELL CIR,LOC16-001630,333,,09/19/2023 11:47:00 AM +0000,,,,,POINT (-97.763954 30.235273)
16,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, 1ST ST / ANNIE ST,LOC16-000985,199,,08/14/2023 06:51:00 PM +0000,,,,,POINT (-97.755821 30.247448)
17,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, 1ST ST / LIGHTSEY RD,LOC16-001155,235,,11/24/2020 03:09:00 PM +0000,,,,,POINT (-97.765732 30.23241)
725,LOOP,BROKEN,NORTHBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / 1ST ST,LOC16-001980,404,,06/21/2023 03:58:00 PM +0000,,,,,POINT (-97.787819 30.197098)
18,LOOP,REMOVED,EASTBOUND,LEFT TURN, 1ST ST / BARTON SPRINGS RD,LOC16-000665,134,,05/11/2022 07:56:00 PM +0000,,,,,POINT (-97.750069 30.258383)
727,LOOP,OK,SOUTHBOUND,LEFT TURN, WILLIAM CANNON DR / 1ST ST,LOC16-001980,404,,06/21/2023 03:56:00 PM +0000,,,,,POINT (-97.787819 30.197098)
728,LOOP,INACTIVE,SOUTHBOUND,THRU / RIGHT TURN, OLTORF ST / 1ST ST,LOC16-000720,145,,06/22/2021 07:57:00 PM +0000,,,,,POINT (-97.759621 30.242111)
730,LOOP,OK,SOUTHBOUND,SETBACK, 1ST ST / POWELL CIR,LOC16-001630,333,,09/18/2023 10:52:00 PM +0000,,,,,POINT (-97.763954 30.235273)
732,LOOP,OK,WESTBOUND,LEFT TURN, 1ST ST / EBERHART LN,LOC16-002085,425,,06/19/2023 06:53:00 PM +0000,,,,,POINT (-97.785675 30.200544)
734,LOOP,REMOVED,WESTBOUND,LEFT TURN, CONGRESS AVE / ELIZABETH ST,LOC16-001120,228,,08/01/2022 07:35:00 PM +0000,,,,,POINT (-97.749939 30.248924)
735,LOOP,OK,WESTBOUND,LEFT TURN, 1ST ST / POWELL CIR,LOC16-001630,333,,06/27/2023 01:17:00 PM +0000,,,,,POINT (-97.763954 30.235273)
736,LOOP,INACTIVE,WESTBOUND,LEFT TURN, OLTORF ST / 1ST ST,LOC16-000720,145,,06/22/2021 08:01:00 PM +0000,,,,,POINT (-97.759621 30.242111)
737,LOOP,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", 1ST ST / LIVE OAK ST,LOC16-000725,146,,06/21/2023 06:11:00 PM +0000,,,,,POINT (-97.757675 30.244465)
738,VIDEO,OK,WESTBOUND,LEFT TURN, 1ST ST / ST ELMO RD,LOC16-001970,402,,06/21/2023 08:50:00 PM +0000,,,,,POINT (-97.772881 30.221043)
739,LOOP,OK,WESTBOUND,LEFT TURN, SLAUGHTER LN / WOLFTRAP DR,LOC16-002655,542,,05/23/2023 10:53:00 PM +0000,,,,,POINT (-97.855034 30.186686)
741,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, OLTORF ST / 1ST ST,LOC16-000720,145,,06/22/2021 07:57:00 PM +0000,,,,,POINT (-97.759621 30.242111)
742,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / 1ST ST,LOC16-001980,404,,06/21/2023 04:06:00 PM +0000,,,,,POINT (-97.787819 30.197098)
743,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, SLAUGHTER LN / WOLFTRAP DR,LOC16-002655,542,,05/23/2023 10:54:00 PM +0000,,,,,POINT (-97.855034 30.186686)
744,VIDEO,OK,EASTBOUND,LEFT TURN, MARTIN LUTHER KING JR BLVD / CHESTNUT AVE,LOC16-000255,52,,06/14/2023 02:45:00 PM +0000,,,,,POINT (-97.71727 30.280438)
19,LOOP,REMOVED,EASTBOUND,LEFT TURN, 1ST ST / BEN WHITE BLVD SVRD,LOC16-002665,544,,06/28/2020 05:32:00 PM +0000,,,,,POINT (-97.769669 30.226185)
745,VIDEO,OK,WESTBOUND,LEFT TURN, MARTIN LUTHER KING JR BLVD / CHESTNUT AVE,LOC16-000255,52,,06/14/2023 02:46:00 PM +0000,,,,,POINT (-97.71727 30.280438)
20,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, 1ST ST / BARTON SPRINGS RD,LOC16-000665,134,,05/11/2022 07:57:00 PM +0000,,,,,POINT (-97.750069 30.258383)
746,VIDEO,OK - MINOR ISSUE,EASTBOUND,LEFT TURN, MARTIN LUTHER KING JR BLVD / CHICON ST,LOC16-000250,51,,06/26/2023 02:32:00 PM +0000,,,,,POINT (-97.721237 30.279806)
21,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, 1ST ST / BEN WHITE BLVD SVRD,LOC16-002665,544,,06/28/2020 05:33:00 PM +0000,,,,,POINT (-97.769669 30.226185)
747,VIDEO,OK - MINOR ISSUE,NORTHBOUND,LEFT TURN, MARTIN LUTHER KING JR BLVD / CHICON ST,LOC16-000250,51,,06/26/2023 02:33:00 PM +0000,,,,,POINT (-97.721237 30.279806)
22,LOOP,REMOVED,NORTHBOUND,LEFT TURN, 1ST ST / BARTON SPRINGS RD,LOC16-000665,134,,05/11/2022 07:57:00 PM +0000,,,,,POINT (-97.750069 30.258383)
23,LOOP,REMOVED,NORTHBOUND,THRU / RIGHT TURN, 1ST ST / BARTON SPRINGS RD,LOC16-000665,134,,05/11/2022 07:57:00 PM +0000,,,,,POINT (-97.750069 30.258383)
750,VIDEO,OK - MINOR ISSUE,WESTBOUND,LEFT TURN, MARTIN LUTHER KING JR BLVD / CHICON ST,LOC16-000250,51,,06/26/2023 02:33:00 PM +0000,,,,,POINT (-97.721237 30.279806)
24,LOOP,REMOVED,NORTHBOUND,THRU / RIGHT TURN, 1ST ST / BEN WHITE BLVD SVRD,LOC16-002665,544,,06/28/2020 05:33:00 PM +0000,,,,,POINT (-97.769669 30.226185)
751,LOOP,OK,EASTBOUND,THRU / LEFT TURN, BRODIE LN / FRATE BARKER RD,LOC16-001880,383,,08/31/2023 04:07:00 PM +0000,,,,,POINT (-97.854904 30.148468)
752,LOOP,OK,NORTHBOUND,THRU / LEFT TURN, BRODIE LN / FRATE BARKER RD,LOC16-001880,383,,06/23/2023 03:47:00 PM +0000,,,,,POINT (-97.854904 30.148468)
26,LOOP,REMOVED,SOUTHBOUND,THRU / RIGHT TURN, 1ST ST / BARTON SPRINGS RD,LOC16-000665,134,,05/11/2022 07:57:00 PM +0000,,,,,POINT (-97.750069 30.258383)
753,LOOP,OK,SOUTHBOUND,THRU / LEFT TURN, BRODIE LN / FRATE BARKER RD,LOC16-001880,383,,08/31/2023 04:07:00 PM +0000,,,,,POINT (-97.854904 30.148468)
27,LOOP,REMOVED,SOUTHBOUND,THRU / RIGHT TURN, 1ST ST / BEN WHITE BLVD SVRD,LOC16-002660,543,,06/28/2020 05:32:00 PM +0000,,,,,POINT (-97.769241 30.226881)
754,LOOP,OK,WESTBOUND,LEFT TURN, BRODIE LN / FRATE BARKER RD,LOC16-001880,383,,06/23/2023 03:48:00 PM +0000,,,,,POINT (-97.854904 30.148468)
28,LOOP,REMOVED,WESTBOUND,LEFT TURN, 1ST ST / BARTON SPRINGS RD,LOC16-000665,134,,05/11/2022 07:57:00 PM +0000,,,,,POINT (-97.750069 30.258383)
29,LOOP,REMOVED,WESTBOUND,LEFT TURN, 1ST ST / BEN WHITE BLVD SVRD,LOC16-002660,543,,06/28/2020 05:32:00 PM +0000,,,,,POINT (-97.769241 30.226881)
755,VIDEO,OK,SOUTHBOUND,"LEFT TURN, RIGHT TURN", RIVERSIDE DR / SOUTH LAKESHORE BLVD,LOC16-001900,388,,06/26/2023 02:00:00 PM +0000,,,,,POINT (-97.730347 30.244844)
30,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, 1ST ST / BARTON SPRINGS RD,LOC16-000665,134,,05/11/2022 07:58:00 PM +0000,,,,,POINT (-97.750069 30.258383)
757,LOOP,OK,WESTBOUND,LEFT TURN, LAMAR BLVD / PANTHER TRL,LOC16-000915,185,,07/31/2023 07:38:00 PM +0000,,,,,POINT (-97.789284 30.23867)
31,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, 1ST ST / BEN WHITE BLVD SVRD,LOC16-002660,543,,06/28/2020 05:32:00 PM +0000,,,,,POINT (-97.769241 30.226881)
758,LOOP,OK,EASTBOUND,LEFT TURN, CESAR CHAVEZ ST / PEDERNALES ST,LOC16-004965,1015,,06/07/2023 03:00:00 PM +0000,,,,,POINT (-97.716759 30.254398)
33,VIDEO,OK,EASTBOUND,LEFT TURN, LAMAR BLVD / BARTON SKWY (Menchaca Rd),LOC16-000630,127,,06/12/2023 03:18:00 PM +0000,,,,,POINT (-97.782364 30.243652)
759,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, CESAR CHAVEZ ST / PEDERNALES ST,LOC16-004965,1015,,06/07/2023 03:00:00 PM +0000,,,,,POINT (-97.716759 30.254398)
37,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, LAMAR BLVD / BARTON SKWY (Menchaca Rd),LOC16-000630,127,,06/12/2023 03:18:00 PM +0000,,,,,POINT (-97.782364 30.243652)
760,LOOP,OK,WESTBOUND,LEFT TURN, CESAR CHAVEZ ST / PEDERNALES ST,LOC16-004965,1015,,06/07/2023 03:00:00 PM +0000,,,,,POINT (-97.716759 30.254398)
39,VIDEO,OK,NORTHBOUND,LEFT TURN, LAMAR BLVD / BARTON SKWY (Menchaca Rd),LOC16-000630,127,,06/12/2023 03:18:00 PM +0000,,,,,POINT (-97.782364 30.243652)
42,LOOP,OK,WESTBOUND,LEFT TURN, LAMAR BLVD / MARTIN LUTHER KING JR BLVD,LOC16-000545,110,,06/07/2023 04:56:00 PM +0000,,,,,POINT (-97.752075 30.283602)
761,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, CESAR CHAVEZ ST / PEDERNALES ST,LOC16-004965,1015,,06/07/2023 03:00:00 PM +0000,,,,,POINT (-97.716759 30.254398)
44,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, LAMAR BLVD / MARTIN LUTHER KING JR BLVD,LOC16-000545,110,,06/07/2023 04:56:00 PM +0000,,,,,POINT (-97.752075 30.283602)
762,LOOP,REMOVED,EASTBOUND,LEFT TURN, ANDERSON LN / NORTHCROSS DR,LOC16-000460,93,,07/26/2022 08:05:00 PM +0000,,,,,POINT (-97.735535 30.358307)
764,LOOP,INACTIVE,SOUTHBOUND,LEFT TURN, ANDERSON LN / NORTHCROSS DR,LOC16-000460,93,,12/15/2022 08:24:00 PM +0000,,,,,POINT (-97.735535 30.358307)
48,VIDEO,OK,SOUTHBOUND,THRU ONLY, GUADALUPE ST / LAMAR BLVD,LOC16-000005,2,,06/26/2023 08:04:00 PM +0000,,,,,POINT (-97.732246 30.316647)
51,VIDEO,OK,EASTBOUND,LEFT TURN, LAMAR BLVD / BLUEBONNET LN,LOC16-000615,124,,06/09/2023 04:09:00 PM +0000,,,,,POINT (-97.777184 30.246923)
52,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, LAMAR BLVD / BLUEBONNET LN,LOC16-000615,124,,06/09/2023 04:09:00 PM +0000,,,,,POINT (-97.777184 30.246923)
53,VIDEO,OK,NORTHBOUND,LEFT TURN, LAMAR BLVD / BLUEBONNET LN,LOC16-000615,124,,06/09/2023 04:09:00 PM +0000,,,,,POINT (-97.777184 30.246923)
54,VIDEO,OK,NORTHBOUND,THRU / RIGHT TURN, LAMAR BLVD / OLTORF ST,LOC16-000610,123,,06/09/2023 01:07:00 PM +0000,,,,,POINT (-97.769951 30.248413)
55,VIDEO,OK,SOUTHBOUND,THRU ONLY, LAMAR BLVD / OLTORF ST,LOC16-000610,123,,06/09/2023 01:08:00 PM +0000,,,,,POINT (-97.769951 30.248413)
765,LOOP,INACTIVE,SOUTHBOUND,THRU / RIGHT TURN, ANDERSON LN / NORTHCROSS DR,LOC16-000460,93,,12/15/2022 08:25:00 PM +0000,,,,,POINT (-97.735535 30.358307)
56,VIDEO,OK,NORTHBOUND,"BICYCLE, THRU / RIGHT TURN", LAMAR BLVD / OLTORF ST,LOC16-000610,123,,06/09/2023 01:08:00 PM +0000,,,,,POINT (-97.769951 30.248413)
767,LOOP,OK,EASTBOUND,LEFT TURN, DEAN KEETON ST / SAN JACINTO BLVD,LOC16-000265,54,,05/25/2023 08:33:00 PM +0000,,,,,POINT (-97.734612 30.289316)
57,VIDEO,VERIFICATION NEEDED,WESTBOUND,LEFT TURN, LAMAR BLVD / BLUEBONNET LN,LOC16-000615,124,,06/09/2023 04:09:00 PM +0000,,,,,POINT (-97.777184 30.246923)
768,LOOP,REMOVED,EASTBOUND,LEFT TURN, HOWARD LN / HARRIS RIDGE BLVD,LOC16-001655,338,,08/31/2023 02:02:00 PM +0000,,,,,POINT (-97.648628 30.409546)
769,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, HOWARD LN / HARRIS RIDGE BLVD,LOC16-001655,338,,08/31/2023 02:03:00 PM +0000,,,,,POINT (-97.648628 30.409546)
58,VIDEO,VERIFICATION NEEDED,WESTBOUND,THRU / RIGHT TURN, LAMAR BLVD / BLUEBONNET LN,LOC16-000615,124,,06/09/2023 04:09:00 PM +0000,,,,,POINT (-97.777184 30.246923)
770,LOOP,REMOVED,NORTHBOUND,LEFT TURN, DEAN KEETON ST / UNIVERSITY AVE,LOC16-000305,62,,03/09/2020 04:29:00 PM +0000,,,,,POINT (-97.739075 30.289627)
771,LOOP,OK,NORTHBOUND,LEFT TURN, HOWARD LN / HARRIS RIDGE BLVD,LOC16-001655,338,,06/22/2023 09:25:00 PM +0000,,,,,POINT (-97.648628 30.409546)
59,VIDEO,OK,EASTBOUND,LEFT TURN, LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),LOC16-000910,184,,06/21/2023 04:34:00 PM +0000,,,,,POINT (-97.792587 30.23626)
60,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),LOC16-000910,184,,06/21/2023 04:33:00 PM +0000,,,,,POINT (-97.792587 30.23626)
772,LOOP,OK,NORTHBOUND,THRU / RIGHT TURN, HOWARD LN / HARRIS RIDGE BLVD,LOC16-001655,338,,06/22/2023 09:25:00 PM +0000,,,,,POINT (-97.648628 30.409546)
773,LOOP,REMOVED,SOUTHBOUND,LEFT TURN, DEAN KEETON ST / UNIVERSITY AVE,LOC16-000305,62,,03/09/2020 04:29:00 PM +0000,,,,,POINT (-97.739075 30.289627)
774,LOOP,OK,SOUTHBOUND,LEFT TURN, HOWARD LN / HARRIS RIDGE BLVD,LOC16-001655,338,,06/22/2023 09:25:00 PM +0000,,,,,POINT (-97.648628 30.409546)
775,LOOP,OK,WESTBOUND,LEFT TURN, HOWARD LN / HARRIS RIDGE BLVD,LOC16-001655,338,,06/22/2023 09:25:00 PM +0000,,,,,POINT (-97.648628 30.409546)
776,LOOP,OK,EASTBOUND,LEFT TURN, KOENIG LN / WOODROW AVE,LOC16-000060,13,,06/19/2023 03:37:00 PM +0000,,,,,POINT (-97.73159 30.330872)
777,LOOP,INACTIVE,EASTBOUND,LEFT TURN, ALLANDALE RD / BURNET RD (KOENIG LN),LOC16-000415,84,,02/20/2023 12:31:00 PM +0000,,,,,POINT (-97.739822 30.334852)
778,LOOP,INACTIVE,EASTBOUND,THRU / RIGHT TURN, ALLANDALE RD / BURNET RD (KOENIG LN),LOC16-000415,84,,02/20/2023 12:31:00 PM +0000,,,,,POINT (-97.739822 30.334852)
779,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, NORTHLAND DR / MARILYN DR,LOC16-002175,443,,10/03/2022 12:08:00 PM +0000,,,,,POINT (-97.751534 30.334564)
780,LOOP,REMOVED,NORTHBOUND,LEFT TURN, MOPAC EXPY / NORTHLAND DR (East),LOC16-002170,442,,03/07/2022 07:20:00 PM +0000,,,,,POINT (-97.753723 30.335529)
781,VIDEO,OK,NORTHBOUND,LEFT TURN, NORTHLAND DR / MARILYN DR,LOC16-002175,443,,06/27/2023 03:24:00 PM +0000,,,,,POINT (-97.751534 30.334564)
782,LOOP,INACTIVE,NORTHBOUND,LEFT TURN, ALLANDALE RD / BURNET RD (KOENIG LN),LOC16-000415,84,,02/20/2023 12:31:00 PM +0000,,,,,POINT (-97.739822 30.334852)
783,LOOP,INACTIVE,SOUTHBOUND,LEFT TURN, ALLANDALE RD / BURNET RD (KOENIG LN),LOC16-000415,84,,02/20/2023 12:32:00 PM +0000,,,,,POINT (-97.739822 30.334852)
784,LOOP,REMOVED,SOUTHBOUND,LEFT TURN, NORTHLAND DR / MARILYN DR,LOC16-002175,443,,10/03/2022 12:10:00 PM +0000,,,,,POINT (-97.751534 30.334564)
61,VIDEO,OK,NORTHBOUND,LEFT TURN, LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),LOC16-000910,184,,06/21/2023 05:57:00 PM +0000,,,,,POINT (-97.792587 30.23626)
62,VIDEO,OK,NORTHBOUND,THRU / RIGHT TURN, LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),LOC16-000910,184,,06/21/2023 05:57:00 PM +0000,,,,,POINT (-97.792587 30.23626)
63,VIDEO,OK,WESTBOUND,LEFT TURN, LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),LOC16-000910,184,,06/21/2023 05:49:00 PM +0000,,,,,POINT (-97.792587 30.23626)
64,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER),LOC16-000910,184,,06/21/2023 05:49:00 PM +0000,,,,,POINT (-97.792587 30.23626)
65,SENSYS,BROKEN,EASTBOUND,LEFT TURN, FAR WEST BLVD / MOPAC EXPY SVRD,LOC16-002200,448,,06/30/2023 12:23:00 PM +0000,,,,,POINT (-97.748367 30.351585)
66,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / 35 SVRD,LOC16-002020,412,,06/27/2020 10:43:00 PM +0000,,,,,POINT (-97.770897 30.190662)
67,LOOP,REMOVED,NORTHBOUND,LEFT TURN, WILLIAM CANNON DR / 35 SVRD,LOC16-002025,413,,06/27/2020 10:45:00 PM +0000,,,,,POINT (-97.770111 30.190245)
68,LOOP,REMOVED,NORTHBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / 35 SVRD,LOC16-002025,413,,06/27/2020 10:46:00 PM +0000,,,,,POINT (-97.770111 30.190245)
69,LOOP,REMOVED,SOUTHBOUND,LEFT TURN, WILLIAM CANNON DR / 35 SVRD,LOC16-002020,412,,06/27/2020 10:44:00 PM +0000,,,,,POINT (-97.770897 30.190662)
70,LOOP,REMOVED,SOUTHBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / 35 SVRD,LOC16-002020,412,,06/27/2020 10:44:00 PM +0000,,,,,POINT (-97.770897 30.190662)
71,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / 35 SVRD,LOC16-002025,413,,06/27/2020 10:46:00 PM +0000,,,,,POINT (-97.770111 30.190245)
72,LOOP,OK,EASTBOUND,LEFT TURN, SLAUGHTER LN / BARSTOW AVE,LOC16-003730,757,,06/21/2023 09:17:00 PM +0000,,,,,POINT (-97.889267 30.208704)
73,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, SLAUGHTER LN / BECKETT RD,LOC16-002500,511,,12/05/2022 02:31:00 PM +0000,,,,,POINT (-97.87088 30.200909)
74,LOOP,OK,EASTBOUND,THRU ONLY, SLAUGHTER LN / BARSTOW AVE,LOC16-003730,757,,06/21/2023 09:18:00 PM +0000,,,,,POINT (-97.889267 30.208704)
76,LOOP,OK,SOUTHBOUND,LEFT TURN, SLAUGHTER LN / BECKETT RD,LOC16-002500,511,,06/26/2023 06:25:00 PM +0000,,,,,POINT (-97.87088 30.200909)
77,LOOP,OK,SOUTHBOUND,THRU / RIGHT TURN, SLAUGHTER LN / BECKETT RD,LOC16-002500,511,,06/26/2023 06:25:00 PM +0000,,,,,POINT (-97.87088 30.200909)
78,LOOP,REMOVED,WESTBOUND,LEFT TURN, SLAUGHTER LN / BECKETT RD,LOC16-002500,511,,12/05/2022 02:32:00 PM +0000,,,,,POINT (-97.87088 30.200909)
79,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, SLAUGHTER LN / BECKETT RD,LOC16-002500,511,,12/05/2022 02:33:00 PM +0000,,,,,POINT (-97.87088 30.200909)
80,LOOP,REMOVED,EASTBOUND,LEFT TURN, SLAUGHTER LN / WEST GATE BLVD,LOC16-002760,563,,08/24/2022 12:39:00 PM +0000,,,,,POINT (-97.841011 30.17927)
82,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, BRODIE LN / SLAUGHTER LN,LOC16-002120,432,,06/19/2023 07:35:00 PM +0000,,,,,POINT (-97.849793 30.18355)
84,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, SLAUGHTER LN / WEST GATE BLVD,LOC16-002760,563,,08/24/2022 12:39:00 PM +0000,,,,,POINT (-97.841011 30.17927)
85,LOOP,BROKEN,NORTHBOUND,LEFT TURN, BRODIE LN / SLAUGHTER LN,LOC16-002120,432,,06/19/2023 07:35:00 PM +0000,,,,,POINT (-97.849793 30.18355)
86,LOOP,OK,NORTHBOUND,THRU / RIGHT TURN, BRODIE LN / SLAUGHTER LN,LOC16-002120,432,,06/19/2023 07:36:00 PM +0000,,,,,POINT (-97.849793 30.18355)
88,LOOP,REMOVED,SOUTHBOUND,LEFT TURN, SLAUGHTER LN / WEST GATE BLVD,LOC16-002760,563,,08/24/2022 12:39:00 PM +0000,,,,,POINT (-97.841011 30.17927)
90,LOOP,BROKEN,WESTBOUND,LEFT TURN, BRODIE LN / SLAUGHTER LN,LOC16-002120,432,,06/19/2023 07:37:00 PM +0000,,,,,POINT (-97.849793 30.18355)
92,LOOP,REMOVED,WESTBOUND,LEFT TURN, MOPAC EXPY / SLAUGHTER LN,LOC16-003875,788,,09/21/2021 06:48:00 PM +0000,,,,,POINT (-97.866875 30.200995)
94,LOOP,BROKEN,WESTBOUND,THRU / RIGHT TURN, BRODIE LN / SLAUGHTER LN,LOC16-002120,432,,06/19/2023 07:37:00 PM +0000,,,,,POINT (-97.849793 30.18355)
785,LOOP,OK,WESTBOUND,LEFT TURN, KOENIG LN / WOODROW AVE,LOC16-000060,13,,06/19/2023 03:37:00 PM +0000,,,,,POINT (-97.73159 30.330872)
786,LOOP,INACTIVE,WESTBOUND,LEFT TURN, ALLANDALE RD / BURNET RD (KOENIG LN),LOC16-000415,84,,02/20/2023 12:32:00 PM +0000,,,,,POINT (-97.739822 30.334852)
787,VIDEO,OK,WESTBOUND,LEFT TURN, KOENIG LN / LAMAR BLVD,LOC16-000020,5,,07/27/2023 07:00:00 PM +0000,,,,,POINT (-97.726334 30.325943)
788,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, KOENIG LN / LAMAR BLVD,LOC16-000020,5,,07/27/2023 07:00:00 PM +0000,,,,,POINT (-97.726334 30.325943)
97,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, SLAUGHTER LN / WEST GATE BLVD,LOC16-002760,563,,08/24/2022 12:40:00 PM +0000,,,,,POINT (-97.841011 30.17927)
98,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, MOPAC EXPY / SLAUGHTER LN,LOC16-003875,788,,09/21/2021 06:49:00 PM +0000,,,,,POINT (-97.866875 30.200995)
99,VIDEO,OK,EASTBOUND,LEFT TURN, 1ST ST / RIVERSIDE DR,LOC16-000680,137,,08/24/2023 10:42:00 AM +0000,,,,,POINT (-97.749275 30.259758)
